Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date,High_Amount,Suspicious_Method,Unknown_Customer_Type,Is_Anomaly,Is_Fraud
TXN107048,CUST8048,2055.3,Debit Card,Missing,user7048,Thailand,EUR,,False,False,True,True,False
TXN102792,CUST3792,2395.26,Debit Card,Missing,user2792@tempmail.org,UK,GBP,,False,False,True,True,False
TXN105241,CUST6241,69066.52,Credit Card,Individual,,India,EUR,,False,False,False,False,False
TXN101417,CUST2417,14865.64,Net Banking,VIP,user1417@tempmail.org,USA,USD,2024-07-10 12:00:00,False,False,False,False,False
TXN103779,CUST4779,6414.64,Net Banking,Unknown,user3779@yahoo.com,USA,INR,2024-05-02 21:00:00,False,False,True,True,False
TXN102081,CUST3081,7469.19,Unknown,VIP,user2081@gmail.com,India,THB,,False,True,False,True,False
TXN109469,CUST10469,34606.04,Debit Card,Missing,user9469@gmail.com,Germany,INR,2024-09-04 01:00:00,False,False,True,True,False
TXN108238,CUST9238,8170.62,Credit Card,VIP,user8238,UK,USD,,False,False,False,False,False
TXN107175,CUST8175,26770.32,Credit Card,Unknown,user7175@tempmail.org,USA,USD,2024-12-09 01:00:00,False,False,True,True,False
TXN103840,CUST4840,33906.9,UPI,Unknown,user3840@gmail.com,Germany,GBP,,False,False,True,True,False
TXN102351,CUST3351,44476.38,Credit Card,Missing,user2351@tempmail.org,USA,THB,,False,False,True,True,False
TXN103571,CUST4571,40289.3,Unknown,Missing,user3571@outlook.com,Germany,EUR,2024-11-02 06:00:00,False,True,True,True,True
TXN108342,CUST9342,3161.77,Credit Card,Individual,user8342@yahoo.com,India,USD,,False,False,False,False,False
TXN101162,CUST2162,22954.68,Debit Card,VIP,user1162@gmail.com,Germany,INR,,False,False,False,False,False
TXN102905,CUST3905,2733.42,UPI,Unknown,user2905@yahoo.com,UK,THB,,False,False,True,True,False
TXN104755,CUST5755,7131.01,UPI,Unknown,user4755@outlook.com,USA,USD,,False,False,True,True,False
TXN102958,CUST3958,20903.69,Crypto,Missing,user2958@gmail.com,UK,USD,2024-04-09 11:00:00,False,True,True,True,True
TXN108067,CUST9067,1919.05,Net Banking,Missing,user8067,USA,EUR,2024-01-09 17:00:00,False,False,True,True,False
TXN103450,CUST4450,26201.14,Net Banking,Missing,user3450@yahoo.com,India,INR,,False,False,True,True,False
TXN106848,CUST7848,30092.69,Crypto,Missing,user6848@outlook.com,India,EUR,,False,True,True,True,True
TXN109993,CUST10993,19584.28,Net Banking,Unknown,user9993@gmail.com,UK,INR,,False,False,True,True,False
TXN109057,CUST10057,25160.68,Net Banking,Business,user9057,India,INR,,False,False,False,False,False
TXN103691,CUST4691,31181.4,Debit Card,Missing,user3691,Germany,INR,2024-03-06 20:00:00,False,False,True,True,False
TXN103935,CUST4935,11463.56,Unknown,VIP,user3935@outlook.com,USA,GBP,,False,True,False,True,False
TXN100812,CUST1812,20629.78,UPI,Unknown,user812@gmail.com,Germany,USD,,False,False,True,True,False
TXN107051,CUST8051,677.3,UPI,Missing,user7051@yahoo.com,USA,INR,2024-02-10 11:00:00,False,False,True,True,False
TXN105875,CUST6875,1836.96,Crypto,Missing,user5875,India,EUR,,False,True,True,True,True
TXN106438,CUST7438,5006.92,Net Banking,Unknown,user6438,Thailand,USD,2024-09-02 04:00:00,False,False,True,True,False
TXN108217,CUST9217,62205.67,Debit Card,Unknown,user8217@yahoo.com,UK,INR,,False,False,True,True,False
TXN105738,CUST6738,29045.11,Net Banking,VIP,user5738@gmail.com,India,USD,2024-11-09 06:00:00,False,False,False,False,False
TXN103386,CUST4386,3010.43,Crypto,Missing,user3386,Thailand,EUR,2024-03-01 14:00:00,False,True,True,True,True
TXN101501,CUST2501,8813.01,Credit Card,VIP,user1501@outlook.com,India,EUR,2024-09-03 14:00:00,False,False,False,False,False
TXN102787,CUST3787,46041.99,Crypto,Individual,user2787@gmail.com,Germany,EUR,,False,True,False,True,False
TXN106557,CUST7557,906.43,Credit Card,Missing,user6557@fraudmail.com,UK,EUR,,False,False,True,True,False
TXN104461,CUST5461,44846.26,UPI,Individual,user4461@gmail.com,USA,EUR,2024-08-10 10:00:00,False,False,False,False,False
TXN102706,CUST3706,6137.13,Crypto,Business,user2706@fraudmail.com,USA,EUR,,False,True,False,True,False
TXN109362,CUST10362,21619.5,Net Banking,Missing,user9362@tempmail.org,UK,THB,,False,False,True,True,False
TXN109880,CUST10880,16495.36,Unknown,Missing,user9880@gmail.com,UK,GBP,,False,True,True,True,True
TXN106550,CUST7550,9960.23,Net Banking,Unknown,user6550@tempmail.org,Thailand,USD,2024-07-11 18:00:00,False,False,True,True,False
TXN107143,CUST8143,25354.82,UPI,Unknown,user7143,Thailand,GBP,,False,False,True,True,False
TXN106726,CUST7726,71721.83,Unknown,Missing,user6726@outlook.com,India,THB,2024-10-01 08:00:00,False,True,True,True,True
TXN107442,CUST8442,27324.05,Unknown,Individual,user7442@fraudmail.com,UK,INR,,False,True,False,True,False
TXN108964,CUST9964,1258.19,Unknown,Missing,user8964@yahoo.com,India,THB,2024-10-07 22:00:00,False,True,True,True,True
TXN104160,CUST5160,12533.41,Crypto,Individual,user4160@outlook.com,USA,USD,,False,True,False,True,False
TXN103115,CUST4115,11679.56,Net Banking,Missing,user3115@tempmail.org,Germany,INR,2024-09-01 13:00:00,False,False,True,True,False
TXN103898,CUST4898,46942.1,Debit Card,Missing,user3898@outlook.com,Thailand,GBP,,False,False,True,True,False
TXN105982,CUST6982,44939.74,Unknown,Unknown,user5982@yahoo.com,USA,THB,,False,True,True,True,True
TXN104181,CUST5181,21668.44,Debit Card,Individual,user4181,India,GBP,2024-12-05 09:00:00,False,False,False,False,False
TXN107577,CUST8577,41088.83,Crypto,Business,user7577@fraudmail.com,USA,EUR,2024-10-04 02:00:00,False,True,False,True,False
TXN103053,CUST4053,1620.37,UPI,Unknown,user3053,UK,USD,2024-03-06 03:00:00,False,False,True,True,False
TXN107948,CUST8948,9640.16,Unknown,Missing,user7948,USA,THB,2024-05-05 22:00:00,False,True,True,True,True
TXN109893,CUST10893,31893.52,Unknown,Business,user9893@fraudmail.com,India,THB,,False,True,False,True,False
TXN103350,CUST4350,25378.34,Credit Card,Missing,user3350@outlook.com,Germany,INR,2024-05-03 15:00:00,False,False,True,True,False
TXN107964,CUST8964,1672.6,Net Banking,Unknown,user7964@tempmail.org,India,THB,,False,False,True,True,False
TXN109526,CUST10526,25978.4,UPI,Missing,user9526@fraudmail.com,Germany,EUR,,False,False,True,True,False
TXN107300,CUST8300,12633.72,Credit Card,Unknown,user7300@tempmail.org,UK,GBP,,False,False,True,True,False
TXN108838,CUST9838,2958.25,Net Banking,Missing,user8838@outlook.com,India,INR,,False,False,True,True,False
TXN104364,CUST5364,19116.38,Credit Card,Missing,user4364@tempmail.org,Germany,THB,,False,False,True,True,False
TXN105326,CUST6326,39857.42,Credit Card,Missing,user5326@fraudmail.com,UK,EUR,,False,False,True,True,False
TXN104870,CUST5870,18438.43,Net Banking,Missing,user4870@outlook.com,UK,INR,2024-09-06 01:00:00,False,False,True,True,False
TXN100630,CUST1630,4435.82,Net Banking,Unknown,user630@yahoo.com,India,INR,,False,False,True,True,False
TXN108327,CUST9327,1006.69,Credit Card,Missing,user8327@tempmail.org,Germany,GBP,,False,False,True,True,False
TXN107634,CUST8634,29152.88,Crypto,Missing,user7634@fraudmail.com,India,THB,2024-11-12 03:00:00,False,True,True,True,True
TXN106541,CUST7541,10548.61,Crypto,Individual,user6541@yahoo.com,USA,INR,,False,True,False,True,False
TXN102469,CUST3469,4950.41,Net Banking,Unknown,user2469,USA,INR,,False,False,True,True,False
TXN104883,CUST5883,24646.82,Net Banking,VIP,user4883@fraudmail.com,UK,INR,2024-07-11 01:00:00,False,False,False,False,False
TXN109015,CUST10015,43697.69,Unknown,Missing,user9015@gmail.com,Germany,INR,2024-09-08 07:00:00,False,True,True,True,True
TXN103328,CUST4328,25083.7,UPI,Business,user3328@tempmail.org,USA,GBP,2024-05-02 19:00:00,False,False,False,False,False
TXN102002,CUST3002,1206.95,Crypto,VIP,user2002@outlook.com,India,USD,2024-01-10 03:00:00,False,True,False,True,False
TXN105655,CUST6655,13949.07,UPI,Unknown,user5655@tempmail.org,Germany,INR,2024-12-10 11:00:00,False,False,True,True,False
TXN100736,CUST1736,9170.58,Credit Card,Missing,user736@gmail.com,India,USD,2024-06-01 05:00:00,False,False,True,True,False
TXN104009,CUST5009,23001.6,Debit Card,Individual,user4009@tempmail.org,USA,THB,2024-02-06 00:00:00,False,False,False,False,False
TXN103037,CUST4037,113.58,Debit Card,VIP,user3037@gmail.com,Thailand,GBP,2024-12-04 03:00:00,False,False,False,False,False
TXN100159,CUST1159,7620.67,Net Banking,Unknown,user159@fraudmail.com,USA,INR,,False,False,True,True,False
TXN106564,CUST7564,7849.01,Net Banking,Individual,user6564@tempmail.org,USA,GBP,,False,False,False,False,False
TXN108353,CUST9353,3915.51,Unknown,Individual,user8353@tempmail.org,Thailand,EUR,,False,True,False,True,False
TXN104446,CUST5446,1589.36,Debit Card,Unknown,user4446,India,THB,2024-08-02 23:00:00,False,False,True,True,False
TXN100965,CUST1965,17554.3,Unknown,Business,user965@fraudmail.com,Germany,INR,,False,True,False,True,False
TXN100504,CUST1504,42042.71,Debit Card,Individual,user504@yahoo.com,India,EUR,,False,False,False,False,False
TXN103312,CUST4312,25672.63,Net Banking,VIP,user3312,Thailand,GBP,,False,False,False,False,False
TXN105503,CUST6503,110828.83,UPI,VIP,user5503@yahoo.com,Thailand,THB,,True,False,False,True,False
TXN106473,CUST7473,9993.88,Net Banking,Missing,user6473@fraudmail.com,USA,INR,2024-01-12 04:00:00,False,False,True,True,False
TXN106188,CUST7188,11104.48,Debit Card,Missing,user6188@gmail.com,Thailand,EUR,,False,False,True,True,False
TXN103391,CUST4391,27891.32,Credit Card,VIP,user3391,USA,GBP,,False,False,False,False,False
TXN101013,CUST2013,30886.95,Unknown,Business,user1013@tempmail.org,UK,USD,,False,True,False,True,False
TXN100840,CUST1840,3906.47,UPI,VIP,user840@fraudmail.com,USA,USD,,False,False,False,False,False
TXN107910,CUST8910,5502.9,Crypto,VIP,user7910,UK,EUR,,False,True,False,True,False
TXN103763,CUST4763,2119.59,UPI,Missing,user3763@tempmail.org,Thailand,INR,2024-09-09 17:00:00,False,False,True,True,False
TXN105121,CUST6121,12142.68,Credit Card,Missing,user5121@yahoo.com,India,USD,2024-10-09 08:00:00,False,False,True,True,False
TXN106320,CUST7320,42666.34,Net Banking,Missing,user6320@outlook.com,India,INR,2024-04-06 17:00:00,False,False,True,True,False
TXN104629,CUST5629,30373.3,Net Banking,Missing,user4629@outlook.com,Thailand,INR,,False,False,True,True,False
TXN103848,CUST4848,20588.22,Net Banking,Unknown,user3848@gmail.com,Germany,GBP,2024-08-03 22:00:00,False,False,True,True,False
TXN108576,CUST9576,49335.33,Crypto,Missing,user8576@outlook.com,Thailand,INR,,False,True,True,True,True
TXN106522,CUST7522,5645.59,Crypto,Unknown,user6522,Germany,EUR,2024-03-11 17:00:00,False,True,True,True,True
TXN103878,CUST4878,86082.16,Net Banking,Unknown,user3878@fraudmail.com,UK,GBP,,True,False,True,True,True
TXN107137,CUST8137,3583.05,Debit Card,Unknown,user7137@outlook.com,Thailand,EUR,,False,False,True,True,False
TXN103123,CUST4123,314.68,Crypto,VIP,user3123@outlook.com,Germany,INR,,False,True,False,True,False
TXN104955,CUST5955,3637.02,Net Banking,Missing,user4955,Thailand,INR,,False,False,True,True,False
TXN107152,CUST8152,9585.19,Credit Card,Missing,user7152@yahoo.com,USA,INR,,False,False,True,True,False
TXN106129,CUST7129,12710.03,Net Banking,Missing,user6129,Germany,EUR,2024-07-09 14:00:00,False,False,True,True,False
TXN100854,CUST1854,684.59,Net Banking,Missing,,India,INR,,False,False,True,True,False
TXN103540,CUST4540,32432.06,Crypto,Individual,user3540@gmail.com,Thailand,GBP,,False,True,False,True,False
TXN102637,CUST3637,7929.51,Crypto,Business,user2637@gmail.com,Thailand,GBP,,False,True,False,True,False
TXN104851,CUST5851,9784.82,UPI,Individual,user4851@fraudmail.com,Thailand,GBP,2024-11-02 17:00:00,False,False,False,False,False
TXN104303,CUST5303,172089.84,Credit Card,Business,user4303@yahoo.com,India,INR,,True,False,False,True,False
TXN100830,CUST1830,6792.95,Credit Card,Missing,user830@gmail.com,Germany,USD,,False,False,True,True,False
TXN105406,CUST6406,1371.03,Debit Card,Individual,user5406@yahoo.com,Germany,USD,,False,False,False,False,False
TXN105634,CUST6634,43048.16,Debit Card,Missing,user5634@gmail.com,Germany,EUR,2024-08-08 07:00:00,False,False,True,True,False
TXN103241,CUST4241,14903.92,UPI,Individual,user3241@tempmail.org,USA,INR,,False,False,False,False,False
TXN100052,CUST1052,24709.07,Debit Card,VIP,user52@outlook.com,Germany,USD,2024-09-06 03:00:00,False,False,False,False,False
TXN101274,CUST2274,12969.6,UPI,Missing,user1274,USA,EUR,,False,False,True,True,False
TXN105101,CUST6101,2331.98,Debit Card,Business,user5101@outlook.com,Thailand,THB,,False,False,False,False,False
TXN106159,CUST7159,31297.8,Crypto,Missing,user6159@gmail.com,Germany,THB,2024-11-04 07:00:00,False,True,True,True,True
TXN102818,CUST3818,4636.19,Unknown,Missing,user2818@gmail.com,Thailand,USD,,False,True,True,True,True
TXN105514,CUST6514,4751.75,Unknown,Missing,user5514@outlook.com,India,INR,,False,True,True,True,True
TXN107107,CUST8107,28949.56,Net Banking,Individual,user7107@gmail.com,UK,GBP,,False,False,False,False,False
TXN103220,CUST4220,61866.81,Net Banking,Missing,user3220@gmail.com,Thailand,USD,2024-05-01 16:00:00,False,False,True,True,False
TXN106356,CUST7356,3115.62,Crypto,Individual,user6356@tempmail.org,USA,INR,,False,True,False,True,False
TXN108546,CUST9546,3461.55,Net Banking,VIP,user8546@outlook.com,Thailand,USD,,False,False,False,False,False
TXN109687,CUST10687,20839.22,Crypto,VIP,user9687@tempmail.org,Germany,USD,,False,True,False,True,False
TXN101872,CUST2872,16836.05,Credit Card,Missing,user1872@tempmail.org,USA,USD,2024-05-03 13:00:00,False,False,True,True,False
TXN107188,CUST8188,13569.49,Credit Card,Unknown,user7188@yahoo.com,UK,THB,,False,False,True,True,False
TXN105356,CUST6356,4528.45,Credit Card,VIP,user5356@gmail.com,Germany,THB,2024-06-08 21:00:00,False,False,False,False,False
TXN105471,CUST6471,19650.83,Debit Card,Unknown,user5471@tempmail.org,Thailand,INR,,False,False,True,True,False
TXN101339,CUST2339,9966.25,Crypto,Individual,,India,USD,,False,True,False,True,False
TXN100188,CUST1188,12499.49,Credit Card,Missing,user188@gmail.com,Germany,THB,,False,False,True,True,False
TXN104644,CUST5644,1554.55,Crypto,Missing,user4644@yahoo.com,Germany,INR,2024-09-05 00:00:00,False,True,True,True,True
TXN100318,CUST1318,104153.99,Crypto,Missing,user318@outlook.com,USA,INR,2024-06-12 13:00:00,True,True,True,True,True
TXN109413,CUST10413,17269.72,Net Banking,Unknown,user9413@gmail.com,Thailand,USD,,False,False,True,True,False
TXN103734,CUST4734,48561.14,UPI,Missing,user3734@yahoo.com,Germany,USD,,False,False,True,True,False
TXN105855,CUST6855,27807.96,Credit Card,Missing,user5855@yahoo.com,UK,EUR,2024-06-12 17:00:00,False,False,True,True,False
TXN104623,CUST5623,7414.89,Unknown,Individual,user4623@yahoo.com,India,EUR,,False,True,False,True,False
TXN108646,CUST9646,51612.02,Net Banking,VIP,user8646@fraudmail.com,India,INR,2024-01-01 11:00:00,False,False,False,False,False
TXN106339,CUST7339,10262.15,UPI,VIP,user6339@fraudmail.com,India,EUR,,False,False,False,False,False
TXN103130,CUST4130,2771.01,Credit Card,Unknown,user3130@yahoo.com,Thailand,THB,,False,False,True,True,False
TXN100007,CUST1007,58951.74,Debit Card,Missing,user7@yahoo.com,Germany,THB,2024-03-07 10:00:00,False,False,True,True,False
TXN103482,CUST4482,18359.21,Crypto,Unknown,user3482@tempmail.org,Thailand,USD,,False,True,True,True,True
TXN103270,CUST4270,1786.83,Credit Card,Missing,user3270@fraudmail.com,UK,EUR,,False,False,True,True,False
TXN102547,CUST3547,31492.27,UPI,Missing,,USA,THB,,False,False,True,True,False
TXN101345,CUST2345,3988.99,Credit Card,Unknown,user1345@yahoo.com,India,EUR,,False,False,True,True,False
TXN101405,CUST2405,8712.44,Crypto,Missing,user1405@outlook.com,Germany,THB,2024-02-02 10:00:00,False,True,True,True,True
TXN109104,CUST10104,28972.02,Net Banking,Individual,user9104@outlook.com,Germany,EUR,,False,False,False,False,False
TXN107187,CUST8187,3942.9,UPI,Unknown,user7187@tempmail.org,USA,GBP,,False,False,True,True,False
TXN106551,CUST7551,11561.04,Net Banking,Missing,user6551@yahoo.com,Thailand,GBP,,False,False,True,True,False
TXN102133,CUST3133,20051.61,Net Banking,Business,user2133@yahoo.com,Germany,GBP,,False,False,False,False,False
TXN109420,CUST10420,48599.32,Unknown,VIP,,UK,THB,,False,True,False,True,False
TXN107644,CUST8644,6371.54,Unknown,Business,user7644@yahoo.com,Thailand,THB,,False,True,False,True,False
TXN103569,CUST4569,7022.23,Credit Card,Missing,user3569@yahoo.com,USA,GBP,,False,False,True,True,False
TXN109695,CUST10695,39981.76,Unknown,Missing,user9695@tempmail.org,USA,THB,,False,True,True,True,True
TXN106547,CUST7547,107412.59,Crypto,Business,user6547@gmail.com,Germany,INR,2024-01-02 22:00:00,True,True,False,True,True
TXN105966,CUST6966,3349.98,UPI,Missing,user5966@yahoo.com,USA,USD,2024-03-10 12:00:00,False,False,True,True,False
TXN105081,CUST6081,16914.89,Unknown,Missing,user5081,India,GBP,,False,True,True,True,True
TXN105681,CUST6681,15924.63,Crypto,VIP,user5681@tempmail.org,UK,GBP,,False,True,False,True,False
TXN109984,CUST10984,25840.48,UPI,Unknown,user9984,Thailand,EUR,2024-10-07 13:00:00,False,False,True,True,False
TXN104240,CUST5240,2365.16,Credit Card,Missing,user4240@gmail.com,UK,INR,2024-09-10 17:00:00,False,False,True,True,False
TXN102374,CUST3374,33522.76,Debit Card,Missing,user2374@tempmail.org,India,INR,2024-01-03 20:00:00,False,False,True,True,False
TXN105723,CUST6723,22973.39,Unknown,Missing,user5723@gmail.com,Thailand,THB,,False,True,True,True,True
TXN107923,CUST8923,1951.1,Unknown,Unknown,user7923@fraudmail.com,Germany,THB,2024-05-09 16:00:00,False,True,True,True,True
TXN102457,CUST3457,44704.13,Unknown,Business,user2457,Thailand,THB,2024-12-07 16:00:00,False,True,False,True,False
TXN100390,CUST1390,4455.01,Unknown,Missing,user390@yahoo.com,USA,INR,2024-03-11 22:00:00,False,True,True,True,True
TXN103913,CUST4913,117.94,Net Banking,Missing,user3913@fraudmail.com,Germany,INR,,False,False,True,True,False
TXN106692,CUST7692,25845.22,Unknown,Missing,user6692@tempmail.org,Thailand,INR,2024-06-09 17:00:00,False,True,True,True,True
TXN108134,CUST9134,7673.72,Net Banking,Unknown,user8134@fraudmail.com,India,THB,,False,False,True,True,False
TXN105407,CUST6407,62934.32,UPI,Missing,user5407,USA,THB,2024-03-04 12:00:00,False,False,True,True,False
TXN100030,CUST1030,23675.61,Credit Card,Business,user30,Thailand,THB,,False,False,False,False,False
TXN100427,CUST1427,19455.24,Net Banking,Business,user427,USA,THB,2024-12-11 03:00:00,False,False,False,False,False
TXN100963,CUST1963,13734.16,Crypto,Unknown,user963@tempmail.org,India,GBP,2024-07-07 12:00:00,False,True,True,True,True
TXN107194,CUST8194,47191.93,Crypto,VIP,user7194@fraudmail.com,USA,GBP,2024-07-10 08:00:00,False,True,False,True,False
TXN101762,CUST2762,66236.06,Net Banking,Missing,user1762@tempmail.org,India,THB,2024-04-07 03:00:00,False,False,True,True,False
